ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,in_smooth,out_smooth,anamoly_in,anamoly_out,ifInOctets11_anomaly,ifOutOctets11_anomaly,ifoutDiscards11_anomaly,ifInUcastPkts11_anomaly,ifInNUcastPkts11_anomaly,ifInDiscards11_anomaly,ifOutUcastPkts11_anomaly,ifOutNUcastPkts11_anomaly,tcpOutRsts_anomaly,tcpInSegs_anomaly,tcpOutSegs_anomaly,tcpPassiveOpens_anomaly,tcpRetransSegs_anomaly,tcpCurrEstab_anomaly,tcpEstabResets_anomaly,tcp?ActiveOpens_anomaly,udpInDatagrams_anomaly,udpOutDatagrams_anomaly,udpInErrors_anomaly,udpNoPorts_anomaly,ipInReceives_anomaly,ipInDelivers_anomaly,ipOutRequests_anomaly,ipOutDiscards_anomaly,ipInDiscards_anomaly,ipForwDatagrams_anomaly,ipOutNoRoutes_anomaly,ipInAddrErrors_anomaly,icmpInMsgs_anomaly,icmpInDestUnreachs_anomaly,icmpOutMsgs_anomaly,icmpOutDestUnreachs_anomaly,icmpInEchos_anomaly,icmpOutEchoReps_anomaly,in_smooth_anomaly,out_smooth_anomaly,anomalies_score
2830573378,2098910996,196630,238314575,34597,196630,91188644,8152,4,195,189,12,0,0,8,10,366379,293155,0,28,329632906,373375,293394,9,39,329553525,7,62,12,11,13,12,1,1,icmp-echo,2333457990.78,1292512731.0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2928532440,2120632418,196630,238397080,34605,196630,91228297,8152,4,195,189,12,0,0,8,10,366631,293407,0,28,329770665,373627,293646,9,39,329691442,7,62,12,11,13,12,1,1,icmp-echo,2334787664.8,1329268215.2,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
3026477270,2142346588,196630,238479574,34618,196630,91294414,8152,4,195,189,12,0,0,8,10,366883,293659,0,28,329908617,373879,293898,9,39,329829366,7,62,12,11,13,12,1,1,icmp-echo,2335492173.06,1366443912.56,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
3199376914,2180689810,196630,238625200,34626,196630,91337945,8152,4,195,189,12,0,0,8,10,367136,293911,0,28,330046733,374132,294150,9,39,329967394,7,62,12,11,13,12,1,1,icmp-echo,2337114728.04,1404373282.76,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
3310119844,2205257872,196630,238718480,34635,196630,91382780,8152,4,195,189,12,0,0,8,10,367388,294163,0,28,330184913,374384,294402,9,39,330105556,7,62,12,11,13,12,1,1,icmp-echo,2338446258.74,1442779190.48,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
3418514220,2229288254,196630,238809763,34643,196630,91426642,8152,4,195,189,12,0,0,8,10,367640,294415,0,28,330322775,374636,294654,9,39,330243419,7,62,12,11,13,12,1,1,icmp-echo,2339403645.8,1481652220.6,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
16250828,1468769841,196630,235943294,34202,196630,90038354,8072,4,195,189,12,0,0,8,10,359896,286745,0,28,326089951,366820,286984,9,39,326011013,7,62,12,11,13,12,1,1,icmp-echo,2576260867.52,529370907.76,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
112471405,1490501733,196630,236024400,34211,196630,90078036,8072,4,195,189,12,0,0,8,10,360148,286997,0,28,326231747,367072,287236,9,39,326152911,7,62,12,11,13,12,1,1,icmp-echo,2508560008.46,553921113.14,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
208783187,1512245075,196630,236105581,34225,196630,90117729,8072,4,195,189,12,0,0,8,10,360405,287249,0,28,326373557,367329,287488,9,39,326294714,7,62,12,11,13,12,1,1,icmp-echo,2440255403.2,578892473.32,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
371819137,1549042293,196630,236243013,34253,196630,90184881,8072,4,195,189,12,0,0,8,10,360667,287501,0,28,326515757,367591,287740,9,39,326436799,7,62,12,11,13,12,1,1,icmp-echo,2372690923.14,604585122.66,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
4085126070,2377156242,196630,239371213,34716,196630,91696459,8152,4,195,189,12,0,0,8,10,369227,295927,0,28,331151352,376223,296166,9,39,331071894,7,62,12,11,13,12,1,1,icmp-echo,2321921569.8,1724306249.48,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
4195859868,2401708350,196630,239464482,34729,196630,91741273,8152,4,195,189,12,0,0,8,10,369494,296179,0,28,331289405,376490,296418,9,39,331209972,7,62,12,11,13,12,1,1,icmp-echo,2402118383.04,1766509897.48,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
5726564,2424956948,196630,239552772,34743,196630,91783702,8152,4,195,189,12,0,0,8,10,369763,296431,0,28,331427536,376759,296670,9,39,331348043,7,62,12,11,13,12,1,1,icmp-echo,2395604120.36,1809162934.72,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
103792114,2446708048,196630,239635367,34751,196630,91823374,8152,4,195,189,12,0,0,8,10,370060,296683,0,28,331565551,377056,296922,9,39,331486010,7,62,12,11,13,12,1,1,icmp-echo,2336460553.08,1834368765.34,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
201851392,2468455520,196630,239717955,34763,196630,91863052,8152,4,195,189,12,0,0,8,10,370363,296935,0,28,331703478,377359,297174,9,39,331623944,7,62,12,11,13,12,1,1,icmp-echo,2277355885.88,1859576032.2,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
299798630,2490165646,196630,239800452,34771,196630,91902679,8152,4,195,189,12,0,0,8,10,370665,297187,0,28,331841537,377662,297426,9,39,331762047,7,62,12,11,13,12,1,1,icmp-echo,2218286024.64,1884782909.9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
398388822,2511863006,196630,239883460,34779,196630,91942307,8152,4,195,189,12,0,0,8,10,370967,297439,0,28,331980969,377963,297678,9,39,331901404,7,62,12,11,13,12,1,1,icmp-echo,2157862062.28,1909671714.04,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
568858124,2548956232,196630,240026903,34792,196630,92009926,8224,4,195,189,12,0,0,8,10,371312,297799,0,28,332121052,378380,298038,9,39,332041362,7,62,12,11,13,12,1,1,icmp-echo,2098570150.92,1934788158.58,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
681777704,2573498748,196630,240121930,34800,196630,92054690,8224,4,195,189,12,0,0,8,10,371630,298051,0,28,332260885,378698,298290,9,39,332181118,7,62,12,11,13,12,1,1,icmp-echo,2039446684.84,1959923225.96,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
794842680,2598071854,196630,240217079,34810,196630,92099537,8227,4,195,189,12,0,0,8,10,371948,298303,0,28,332404299,379016,298542,9,39,332324728,7,62,12,11,13,12,1,1,icmp-echo,1980658686.92,1985115164.1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
898050620,2620499736,196630,240303929,34818,196630,92140466,8229,4,195,189,12,0,0,8,10,372267,298555,0,28,332548732,379336,298794,9,39,332469106,7,62,12,11,13,12,1,1,icmp-echo,1922012254.72,2010321279.04,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1730242872,1854924986,196630,237387888,34495,196630,90743302,8073,4,195,189,12,0,0,8,10,363790,290527,0,28,328218972,370714,290766,9,39,328139887,7,62,12,11,13,12,1,1,icmp-echo,2270958747.68,950291555.66,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1845182596,1880373984,196630,237484678,34504,196630,90789776,8073,4,195,189,12,0,0,8,10,364043,290779,0,28,328361566,370967,291018,9,39,328282474,7,62,12,11,13,12,1,1,icmp-echo,2280854607.66,982404324.82,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1948539782,1903327405,196630,237571735,34526,196630,90831596,8135,4,195,189,12,0,0,8,10,364340,291139,0,28,328503988,371336,291378,9,39,328424918,7,62,12,11,13,12,1,1,icmp-echo,2290296304.48,1014962233.64,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2046588259,1925071444,196630,237654313,34534,196630,90871274,8145,4,195,189,12,0,0,8,10,364593,291391,0,28,328646695,371589,291630,9,39,328567624,7,62,12,11,13,12,1,1,icmp-echo,2297338973.12,1047930794.68,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2144538888,1946795288,196630,237736802,34543,196630,90910954,8145,4,195,189,12,0,0,8,10,364847,291643,0,28,328789269,371843,291882,9,39,328710149,7,62,12,11,13,12,1,1,icmp-echo,2303413388.62,1081318156.64,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1597735762,2772603490,196630,240892720,34872,196630,92418114,8231,4,195,189,12,0,0,8,10,374184,300067,0,28,333415580,381254,300306,9,39,333335519,7,62,12,11,13,12,1,1,icmp-echo,1825703727.64,2160677711.52,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1697641291,2794325348,196630,240976794,34880,196630,92457756,8231,4,195,189,12,0,0,8,10,374510,300319,0,28,333559817,381578,300558,9,39,333479644,7,62,12,11,13,12,1,1,icmp-echo,1852220170.72,2185583372.62,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1797648001,2816073904,196630,241060951,34888,196630,92497437,8231,4,195,189,12,0,0,8,10,374828,300571,0,28,333704125,381898,300810,9,39,333623957,7,62,12,11,13,12,1,1,icmp-echo,1878469828.08,2210411769.28,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1897534157,2837783124,196630,241145008,34902,196630,92563383,8232,4,195,189,12,0,0,8,10,375152,300825,0,28,333848049,382220,301064,9,39,333767892,7,62,12,11,13,12,1,1,icmp-echo,1904548289.08,2235184706.26,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2077093672,2876707377,196630,241296094,34911,196630,92608197,8232,4,195,189,12,0,0,8,10,375471,301077,0,28,333992637,382540,301316,9,39,333912408,7,62,12,11,13,12,1,1,icmp-echo,1932291581.42,2260301009.14,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2193665032,2902054977,196630,241394192,34919,196630,92654459,8232,4,195,189,12,0,0,8,10,375789,301329,0,28,334136939,382859,301568,9,39,334056625,7,62,12,11,13,12,1,1,icmp-echo,1960439995.64,2285489164.38,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2297012770,2924300959,196630,241481121,34927,196630,92695300,8232,4,195,189,12,0,0,8,10,376112,301581,0,28,334281015,383180,301820,9,39,334200646,7,62,12,11,13,12,1,1,icmp-echo,1988730817.5,2310687414.86,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2398128332,2945993081,196630,241566162,34949,196630,92734941,8232,4,195,189,12,0,0,8,10,376439,301833,0,28,334427979,383507,302072,9,39,334347541,7,62,12,11,13,12,1,1,icmp-echo,2015673241.6,2335557950.7,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2502002190,2967731077,196630,241653433,34956,196630,92774645,8232,4,195,189,12,0,0,8,10,376758,302085,0,28,334576861,383826,302324,9,39,334496276,7,62,12,11,13,12,1,1,icmp-echo,2042439205.38,2360353882.5,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2605784552,2989446081,196630,241798893,34996,196630,92840813,8232,4,195,189,12,0,0,8,10,377078,302337,0,28,334725096,384147,302576,9,39,334644428,7,62,12,11,13,12,1,1,icmp-echo,2069204120.8,2385115492.38,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2793192764,3028400721,196630,241898019,35010,196630,92885751,8232,4,195,189,12,0,0,8,10,377391,302589,0,28,334874242,384459,302828,9,39,334793512,7,62,12,11,13,12,1,1,icmp-echo,2097795844.26,2410223084.62,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
